sample_id,variable,class_label,probability,known_label,predicted_label,split
DMS 53,Erlotinib,,,,0.0945240706205368,train
MKN1,Erlotinib,,,,0.10023762285709381,train
PC-3,Erlotinib,,,0.0519043608550188,0.07100953161716461,train
SW579,Erlotinib,,,0.0168461112871541,0.07314613461494446,train
HPB-ALL,Erlotinib,,,,0.12705355882644653,train
GMS-10,Erlotinib,,,0.0190540934281724,0.0535653680562973,train
MDA-MB-468,Erlotinib,,,0.218491474374488,0.08677943795919418,train
JHOM-2B,Erlotinib,,,,0.05344194546341896,train
A101D,Erlotinib,,,,0.04999857395887375,train
NCI-H2009,Erlotinib,,,0.0812374464357929,0.055528320372104645,train
IMR-32,Erlotinib,,,0.0,0.049728523939847946,train
YH-13,Erlotinib,,,,0.06482545286417007,train
NCI-H1694,Erlotinib,,,0.0,0.07181189209222794,train
COLO 829,Erlotinib,,,,0.0486387237906456,train
NALM-6,Erlotinib,,,,0.09139910340309143,train
SLR23,Erlotinib,,,,0.07131785899400711,train
SNU-81,Erlotinib,,,,0.0618196576833725,train
SNG-M,Erlotinib,,,0.0745293031988896,0.0628855898976326,train
COLO 677,Erlotinib,,,0.0094709590747711,0.07008041441440582,train
OCI-AML-5,Erlotinib,,,0.0410195798759189,0.08162306994199753,train
LCLC-97TM1,Erlotinib,,,,0.05673881620168686,train
SW1783,Erlotinib,,,,0.093688003718853,train
769-P,Erlotinib,,,0.25329984948657,0.051833897829055786,train
NB4,Erlotinib,,,,0.05590745806694031,train
OCI-Ly19,Erlotinib,,,,0.051686979830265045,train
HuCC-T1,Erlotinib,,,0.0758539329680988,0.07748553901910782,train
Mono-Mac-6,Erlotinib,,,,0.07311154901981354,train
Panc 03.27,Erlotinib,,,0.0627539316471438,0.0534786693751812,train
ME-1 [Human leukemia],Erlotinib,,,,0.04946739971637726,train
SW1990,Erlotinib,,,0.0523590286694586,0.057001743465662,train
NCI-H2170,Erlotinib,,,0.198096525046799,0.06735750287771225,train
SNU-1076,Erlotinib,,,,0.06747802346944809,train
HK-2 [Human kidney],Erlotinib,,,,0.06794731318950653,train
CHP-212,Erlotinib,,,0.0168024579872777,0.05262625217437744,train
NUGC-2,Erlotinib,,,,0.07502325624227524,train
COLO 678,Erlotinib,,,0.157057444982617,0.055239275097846985,train
A-673,Erlotinib,,,0.0132935443628987,0.048585161566734314,train
HuP-T3,Erlotinib,,,0.0448855558355754,0.0463249608874321,train
KO52,Erlotinib,,,0.0654167281139243,0.05355703830718994,train
JHH-6,Erlotinib,,,0.0130652353313218,0.08696554601192474,train
KMS-28BM,Erlotinib,,,,0.07629825174808502,train
SK-ES-1,Erlotinib,,,0.0683218629110332,0.034171320497989655,train
SNU-1197,Erlotinib,,,,0.07209083437919617,train
COLO 201,Erlotinib,,,0.0207212995375924,0.052638664841651917,train
SLR24,Erlotinib,,,,0.07458649575710297,train
SNU-1,Erlotinib,,,0.0857185734417132,0.01889430172741413,train
AMO1,Erlotinib,,,0.0405618113899816,0.05611047148704529,train
Hs 766T,Erlotinib,,,0.0991126936068783,0.054743699729442596,train
SW1353,Erlotinib,,,0.0042658209862159,0.07113932073116302,train
Caov-3,Erlotinib,,,,0.07452981173992157,train
NCI-H441,Erlotinib,,,0.0361416593151064,0.0538393072783947,train
P31/FUJ,Erlotinib,,,0.010075471775247,0.05153348669409752,train
TE-5,Erlotinib,,,0.026737511299685,0.047341153025627136,train
NCI-H1869,Erlotinib,,,0.152424158416781,0.0723821222782135,train
EFO-27,Erlotinib,,,0.161534838593571,0.11258569359779358,train
BICR 6,Erlotinib,,,,0.07094395160675049,train
HCC2935,Erlotinib,,,0.364494181716601,0.014821125194430351,train
LN-308,Erlotinib,,,,0.07299959659576416,train
CAL-29,Erlotinib,,,,0.0861491933465004,train
IPC-298,Erlotinib,,,0.0528985627972757,0.07259310781955719,train
NCI-H446,Erlotinib,,,,0.08602295815944672,train
SCC-25,Erlotinib,,,,0.06920058280229568,train
AM-38,Erlotinib,,,,0.04946162551641464,train
OAW28,Erlotinib,,,,0.07094010710716248,train
A-549,Erlotinib,,,0.0812118077477125,0.094147689640522,train
RERF-GC-1B,Erlotinib,,,0.0858973257371469,0.07745032757520676,train
NCI-H526,Erlotinib,,,,0.09403522312641144,train
NCI-H810,Erlotinib,,,0.0,0.07251591235399246,train
RD,Erlotinib,,,0.0021772616522563,0.08535517752170563,train
Raji,Erlotinib,,,0.0,0.0708751231431961,train
CAS-1,Erlotinib,,,0.004626415726796,0.05055706202983856,train
CAL-33,Erlotinib,,,,0.0658363476395607,train
Hs 863.T,Erlotinib,,,,0.048555001616477966,train
SU-DHL-10,Erlotinib,,,0.0,0.05166258290410042,train
HCC1395,Erlotinib,,,0.042956770513969,0.05606813728809357,train
J82,Erlotinib,,,0.0431609284809773,0.046531323343515396,train
Hs 870.T,Erlotinib,,,,0.07133093476295471,train
MOR/CPR,Erlotinib,,,0.0502375665599399,0.04625950753688812,train
COLO 699,Erlotinib,,,0.0150247110276725,0.06883016228675842,train
KHM-1B,Erlotinib,,,0.049218625041717,0.055830374360084534,train
NCI-H889,Erlotinib,,,,0.07135254144668579,train
Hs 683,Erlotinib,,,0.0118898423501595,0.07148640602827072,train
MOLT-16,Erlotinib,,,0.0455364466552918,0.09758329391479492,train
A2780,Erlotinib,,,0.0182631271735792,0.031129248440265656,train
Hs 840.T,Erlotinib,,,0.0148024543136501,0.03736405074596405,train
HL-60,Erlotinib,,,,0.051214367151260376,train
TC-71,Erlotinib,,,0.0,0.07115156203508377,train
NCI-H1792,Erlotinib,,,0.0354342546126242,0.055627867579460144,train
U-937,Erlotinib,,,0.0519285040835947,0.05369618907570839,train
DMS 273,Erlotinib,,,,0.053056713193655014,train
KYSE-270,Erlotinib,,,,0.1104007363319397,train
Hs 274.T,Erlotinib,,,,0.05330342426896095,train
A-375,Erlotinib,,,0.0345979103829177,0.02101188153028488,train
JHH-7,Erlotinib,,,0.064003193556415,0.06175103038549423,train
NCI-H650,Erlotinib,,,0.0050111947642401,0.09568443149328232,train
IA-LM,Erlotinib,,,0.0282183600503712,0.048782289028167725,train
SNU-475,Erlotinib,,,0.0611929252113123,0.08527520298957825,train
MDA-MB-134-VI,Erlotinib,,,,0.05058719590306282,train
23132/87,Erlotinib,,,,0.05258684977889061,train
MFE-319,Erlotinib,,,0.262087844354188,0.16829511523246765,train
MKN45,Erlotinib,,,0.027027568716618,0.07419715076684952,train
SK-MEL-24,Erlotinib,,,0.0174420687459357,0.04217161983251572,train
SNU-466,Erlotinib,,,,0.04359766095876694,train
CMK,Erlotinib,,,,0.05708395689725876,train
NCI-H854,Erlotinib,,,,0.052497684955596924,train
TE-15,Erlotinib,,,0.237841669361768,0.07104048132896423,train
JVM-3,Erlotinib,,,0.112902060411961,0.04918031394481659,train
BJ1-hTERT,Erlotinib,,,,0.07185778766870499,train
TUHR10TKB,Erlotinib,,,,0.05089173465967178,train
VCaP,Erlotinib,,,,0.05931179225444794,train
KP-N-RT-BM-1,Erlotinib,,,,0.04651010036468506,train
HT-1080,Erlotinib,,,0.0153929865687471,0.03793894127011299,train
MOTN-1,Erlotinib,,,,0.07280624657869339,train
Caki-2,Erlotinib,,,0.125034952948368,0.050097301602363586,train
HEC-50B,Erlotinib,,,,0.05945419520139694,train
LN-229,Erlotinib,,,0.0868919321501221,0.07307466119527817,train
DOV13,Erlotinib,,,0.001451493533374,0.07388436049222946,train
MM1.S,Erlotinib,,,,0.055139388889074326,train
DBTRG-05MG,Erlotinib,,,0.0295293703939529,0.022034041583538055,train
SaOS-2,Erlotinib,,,0.0053370879909102,0.045530322939157486,train
C32 [Human melanoma],Erlotinib,,,0.0396979745149343,0.04721571505069733,train
Evsa-T,Erlotinib,,,,0.06774993240833282,train
HCC78,Erlotinib,,,0.0077521003033489,0.07120740413665771,train
Kasumi-1,Erlotinib,,,,0.06873320788145065,train
LOU-NH91,Erlotinib,,,0.146030125411316,0.09059787541627884,train
CADO-ES1,Erlotinib,,,,0.03638269752264023,train
HRT-18,Erlotinib,,,,0.053883377462625504,train
NCI-H2122,Erlotinib,,,0.0913124519134631,0.032041024416685104,train
SW1573,Erlotinib,,,0.0707136922847403,0.052664414048194885,train
TO 175.T,Erlotinib,,,,0.051431357860565186,train
HCC1599,Erlotinib,,,,0.03371863812208176,train
HCC1187,Erlotinib,,,0.0466619416920787,0.04907798394560814,train
SNU-C2A,Erlotinib,,,0.0947523608802268,0.11709420382976532,train
HuNS1,Erlotinib,,,,0.06071344017982483,train
MOLM-13,Erlotinib,,,,0.03708516061306,train
253J,Erlotinib,,,,0.0692705288529396,train
KYSE-140,Erlotinib,,,0.290069558925785,0.09902731329202652,train
L-540,Erlotinib,,,,0.04806056618690491,train
JHH-4,Erlotinib,,,0.0546806254132545,0.07887891680002213,train
RD-ES,Erlotinib,,,,0.07164473086595535,train
D283 Med,Erlotinib,,,,0.07256215810775757,train
SF172,Erlotinib,,,,0.0734938457608223,train
GI-1,Erlotinib,,,0.0218896481720671,0.07165366411209106,train
NCI-H1581,Erlotinib,,,0.0,0.03344270959496498,train
OVCAR-3,Erlotinib,,,0.144301376051329,0.08855243772268295,train
ALL-SIL,Erlotinib,,,0.0796000295460968,0.05240761488676071,train
NCI-H2126,Erlotinib,,,,0.13026759028434753,train
A-172,Erlotinib,,,0.0200026578656478,0.051559023559093475,train
C2BBe1,Erlotinib,,,0.159842685884974,0.03410537913441658,train
BGC-823,Erlotinib,,,0.0558387047535396,0.06840035319328308,train
SCC-4,Erlotinib,,,,0.0869126170873642,train
HARA [Human squamous cell lung carcinoma],Erlotinib,,,0.1139355773964,0.08005094528198242,train
HCC1937,Erlotinib,,,,0.06738591939210892,train
SCLC-21H,Erlotinib,,,,0.033503107726573944,train
ACCS,Erlotinib,,,,0.08446506410837173,train
MHH-ES-1,Erlotinib,,,0.0877176325400873,0.10595400631427765,train
COR-L47,Erlotinib,,,,0.015112445689737797,train
IGR-39,Erlotinib,,,0.0072505093170284,0.0519213005900383,train
NCI-H2347,Erlotinib,,,,0.0710071474313736,train
NCI-H661,Erlotinib,,,0.0029913890869735,0.04333607107400894,train
UACC-812,Erlotinib,,,0.0508647075977552,0.0492289662361145,train
NCI-H1155,Erlotinib,,,0.0644206799838463,0.04961267113685608,train
Rh41,Erlotinib,,,,0.034113433212041855,train
SNU-8,Erlotinib,,,,0.053933270275592804,train
Rh30,Erlotinib,,,0.0078888326839729,0.06983298063278198,train
NCI-H929,Erlotinib,,,,0.03589208424091339,train
NCI-H2066,Erlotinib,,,,0.06388615816831589,train
OELE,Erlotinib,,,,0.06880668550729752,train
LoVo,Erlotinib,,,,0.11251166462898254,train
SNU-407,Erlotinib,,,,0.06942914426326752,train
DND-41,Erlotinib,,,,0.0535241961479187,train
EPLC-272H,Erlotinib,,,,0.1239362582564354,train
OUMS-27,Erlotinib,,,,0.0478275865316391,train
RPMI-8402,Erlotinib,,,0.0186080498394879,0.06918520480394363,train
NCI-H2452,Erlotinib,,,0.0782546305703664,0.05303005874156952,train
BT-474,Erlotinib,,,0.0537926082643491,0.030535586178302765,train
HCC1569,Erlotinib,,,0.0068813097414282,0.04771575704216957,train
Panc 08.13,Erlotinib,,,,0.0552855059504509,train
NCI-H596,Erlotinib,,,,0.08442763984203339,train
SNU-213,Erlotinib,,,,0.056829750537872314,train
VMRC-LCD,Erlotinib,,,9.30474122692297e-16,0.07120215892791748,train
Hs 934.T,Erlotinib,,,,0.05122315511107445,train
NCI-H322,Erlotinib,,,0.305784120047208,0.0697849839925766,train
REC-1,Erlotinib,,,,0.07170823961496353,train
IM95,Erlotinib,,,,0.10943633317947388,train
SNU-5,Erlotinib,,,,0.05814594030380249,train
PF-382,Erlotinib,,,,0.10920052230358124,train
LN-235,Erlotinib,,,,0.06786108762025833,train
SCC-9,Erlotinib,,,0.209352556276592,0.08760970830917358,train
Hep 3B2.1-7,Erlotinib,,,0.0,0.0737851932644844,train
BT-20,Erlotinib,,,0.135831213554948,0.07461374998092651,train
EFM-192A,Erlotinib,,,,0.07432857900857925,train
COV644,Erlotinib,,,,0.050568193197250366,train
HEK TE,Erlotinib,,,,0.07506268471479416,train
NCI-H1395,Erlotinib,,,,0.04952194541692734,train
PE/CA-PJ34 (clone C12),Erlotinib,,,,0.07176034152507782,train
NALM-19,Erlotinib,,,,0.05010061711072922,train
Ku812,Erlotinib,,,0.0324607245661844,0.07150425016880035,train
OS-RC-2,Erlotinib,,,,0.06995047628879547,train
Hs 616.T,Erlotinib,,,,0.05212925374507904,train
T3M-4,Erlotinib,,,,0.05769461393356323,train
KMS-26,Erlotinib,,,0.011861918754795,0.053893230855464935,train
UT-7,Erlotinib,,,,0.07009072601795197,train
HEY A8,Erlotinib,,,0.0154558399513439,0.018175847828388214,train
EJM,Erlotinib,,,,0.07481319457292557,train
Loucy,Erlotinib,,,,0.07319970428943634,train
NCI-H358,Erlotinib,,,0.188750461482114,0.054305560886859894,train
NCI-H508,Erlotinib,,,,0.013377964496612549,train
PK-59,Erlotinib,,,0.0396791309079114,0.05769043043255806,train
NCI-H1693,Erlotinib,,,0.196446584599643,0.0974755734205246,train
TE-11,Erlotinib,,,0.256996908787732,0.12115275859832764,train
SK-MEL-30,Erlotinib,,,0.0053500624689049,0.0015403181314468384,train
MEG-01,Erlotinib,,,0.0118702428342499,0.07032123953104019,train
CAMA-1,Erlotinib,,,0.0157565200587637,0.05193350464105606,train
PK-45H,Erlotinib,,,0.0409515063862812,0.05744846910238266,train
NCI-H727,Erlotinib,,,0.0142250000000003,0.055993858724832535,train
OVMANA,Erlotinib,,,0.0221955939297399,0.06112875044345856,train
G-292 clone A141B1,Erlotinib,,,,0.049398019909858704,train
Mel JuSo,Erlotinib,,,,0.06899365037679672,train
SNU-C1,Erlotinib,,,,0.06918720155954361,train
NCI-H2444,Erlotinib,,,0.0568650212005285,0.05325514078140259,train
RCM-1 [Human rectum adenocarcinoma],Erlotinib,,,,0.0649636834859848,train
SNU-61,Erlotinib,,,,0.030432922765612602,train
NCI-H2085,Erlotinib,,,0.0529470600289252,0.07526497542858124,train
HEC-151,Erlotinib,,,0.243795907921615,0.07167626917362213,train
NCI-H1930,Erlotinib,,,,0.10135035961866379,train
JeKo-1,Erlotinib,,,,0.0519326850771904,train
IGR-1,Erlotinib,,,,0.04982438310980797,train
NCI-H2172,Erlotinib,,,,0.11984139680862427,train
Ishikawa (Heraklio) 02 ER-,Erlotinib,,,0.218491325974419,0.1343175321817398,train
KMS-20,Erlotinib,,,,0.057341959327459335,train
SNU-620,Erlotinib,,,,0.05286139249801636,train
OC 316,Erlotinib,,,0.0341578512748455,0.047505080699920654,train
OVTOKO,Erlotinib,,,0.105820028525121,0.05106832832098007,train
SLR21,Erlotinib,,,,0.07170332223176956,train
TE-10,Erlotinib,,,,0.07010027021169662,train
RERF-LC-MS,Erlotinib,,,0.0,0.06685548275709152,train
SK-OV-3,Erlotinib,,,0.0792475338990637,0.11636003106832504,train
OCUM-1,Erlotinib,,,0.0,0.05217791348695755,train
COR-L95,Erlotinib,,,,0.06734196096658707,train
COV434,Erlotinib,,,,0.0497429296374321,train
ONCO-DG-1,Erlotinib,,,0.142880133312072,0.08342080563306808,train
FaDu,Erlotinib,,,0.202366269449161,0.07179886847734451,train
JM-1,Erlotinib,,,0.0363750000000003,0.051910024136304855,train
KMS-12-BM,Erlotinib,,,0.0,0.05181380361318588,train
NCI-N87,Erlotinib,,,0.0916116474473374,0.06020394712686539,train
PK-1,Erlotinib,,,0.0948814036326748,0.05532524362206459,train
NCI-H1651,Erlotinib,,,0.0427770897570794,0.05259848013520241,train
Hs 706.T,Erlotinib,,,,0.05147672817111015,train
SNU-1272,Erlotinib,,,,0.05029555782675743,train
HEC-6,Erlotinib,,,0.0,0.045269813388586044,train
KE-97,Erlotinib,,,0.089743233031866,0.09353007376194,train
COR-L88,Erlotinib,,,,0.05436965823173523,train
NCI-H28,Erlotinib,,,0.269475623753143,0.049301907420158386,train
LN-464,Erlotinib,,,,0.07192347943782806,train
A-1207,Erlotinib,,,,0.07177159935235977,train
SALE,Erlotinib,,,,0.07412326335906982,train
YD-38,Erlotinib,,,,0.06919603794813156,train
Hs 751.T,Erlotinib,,,,0.048184916377067566,train
PrEC LH,Erlotinib,,,,0.06606724113225937,train
MOG-G-CCM,Erlotinib,,,0.0,0.07376518100500107,train
PCM6,Erlotinib,,,,0.05361190810799599,train
Peer,Erlotinib,,,,0.04999963194131851,train
CHP-126,Erlotinib,,,,0.07321015000343323,train
NCI-H2141,Erlotinib,,,,0.06928776204586029,train
Rh18,Erlotinib,,,,0.07037563621997833,train
TCC-PAN2,Erlotinib,,,,0.05401383712887764,train
DMS 114,Erlotinib,,,0.0,0.0698326900601387,train
BL-41,Erlotinib,,,0.0095987380447434,0.07372307777404785,train
T98G,Erlotinib,,,0.0234528653048481,0.01626897230744362,train
HCC1195,Erlotinib,,,,0.09786694496870041,train
